"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Aug 12 17:49:03 GMT 2021","Thu Aug 12 17:49:03 GMT 2021","179","","loggedinmainpage.LoggedInMainPageTest","","loggedinmainpage.LoggedInMainPageTest","sendFileFromOuterSourceTest","sendFileFromOuterSourceTest()",""
"broken","Thu Aug 12 17:48:59 GMT 2021","Thu Aug 12 17:49:03 GMT 2021","3413","","loggedinmainpage.LoggedInMainPageTest","","loggedinmainpage.LoggedInMainPageTest","dataModifingTest","dataModifingTest()",""
"broken","Thu Aug 12 17:49:04 GMT 2021","Thu Aug 12 17:49:04 GMT 2021","179","","special.SpecialPagesTest","","special.SpecialPagesTest","clickOnExternalLinkTest","clickOnExternalLinkTest()",""
"broken","Thu Aug 12 17:49:04 GMT 2021","Thu Aug 12 17:49:04 GMT 2021","144","","external.ExternalLinkPageTest","","external.ExternalLinkPageTest","newDataSendTest","newDataSendTest()",""
"broken","Thu Aug 12 17:49:05 GMT 2021","Thu Aug 12 17:49:05 GMT 2021","151","","ferrari.FerrariPageTest","","ferrari.FerrariPageTest","dataListTest","dataListTest()",""
"broken","Thu Aug 12 17:49:05 GMT 2021","Thu Aug 12 17:49:05 GMT 2021","143","","main.MainPageTest","","main.MainPageTest","invalidLoginTest","invalidLoginTest()",""
"broken","Thu Aug 12 17:49:04 GMT 2021","Thu Aug 12 17:49:04 GMT 2021","161","","external.ExternalLinkPageTest","","external.ExternalLinkPageTest","deleteSendedDataTest","deleteSendedDataTest()",""
"broken","Thu Aug 12 17:49:03 GMT 2021","Thu Aug 12 17:49:03 GMT 2021","212","","searchresult.SearchResultPageTest","","searchresult.SearchResultPageTest","morePagesListsTest","morePagesListsTest()",""
"broken","Thu Aug 12 17:49:04 GMT 2021","Thu Aug 12 17:49:05 GMT 2021","186","","main.MainPageTest","","main.MainPageTest","validLoginTest","validLoginTest()",""
"broken","Thu Aug 12 17:49:05 GMT 2021","Thu Aug 12 17:49:05 GMT 2021","141","","privacy_policy.PrivacyAndPolicyPageTest","","privacy_policy.PrivacyAndPolicyPageTest","privacyPolicyTest","privacyPolicyTest()",""
"broken","Thu Aug 12 17:49:04 GMT 2021","Thu Aug 12 17:49:04 GMT 2021","186","","starter.StarterPageTest","","starter.StarterPageTest","clickEnglishButtonTest","clickEnglishButtonTest()",""
"broken","Thu Aug 12 17:49:03 GMT 2021","Thu Aug 12 17:49:03 GMT 2021","180","","loggedinmainpage.LoggedInMainPageTest","","loggedinmainpage.LoggedInMainPageTest","searchAndSaveToFileTest2","TC-07, File nem kerül lementésre, azonos tartalom esetén.",""
"broken","Thu Aug 12 17:49:03 GMT 2021","Thu Aug 12 17:49:04 GMT 2021","175","","logout.LogOutPageTest","","logout.LogOutPageTest","loggingOutTest","loggingOutTest()",""
"broken","Thu Aug 12 17:49:03 GMT 2021","Thu Aug 12 17:49:03 GMT 2021","154","","loggedinmainpage.LoggedInMainPageTest","","loggedinmainpage.LoggedInMainPageTest","searchAndSaveToFileTest","TC-06, File lementése eltérő tartalom esetén.",""
