"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 12 17:54:40 GMT 2021","Thu Aug 12 17:56:40 GMT 2021","120814","","ferrari.FerrariPageTest","","ferrari.FerrariPageTest","dataListTest","dataListTest()",""
"failed","Thu Aug 12 17:53:16 GMT 2021","Thu Aug 12 17:54:22 GMT 2021","66060","","searchresult.SearchResultPageTest","","searchresult.SearchResultPageTest","morePagesListsTest","morePagesListsTest()",""
"passed","Thu Aug 12 17:54:22 GMT 2021","Thu Aug 12 17:54:25 GMT 2021","3868","","logout.LogOutPageTest","","logout.LogOutPageTest","loggingOutTest","loggingOutTest()",""
"passed","Thu Aug 12 17:54:28 GMT 2021","Thu Aug 12 17:54:31 GMT 2021","3350","","external.ExternalLinkPageTest","","external.ExternalLinkPageTest","deleteSendedDataTest","deleteSendedDataTest()",""
"passed","Thu Aug 12 17:54:27 GMT 2021","Thu Aug 12 17:54:28 GMT 2021","1279","","starter.StarterPageTest","","starter.StarterPageTest","clickEnglishButtonTest","clickEnglishButtonTest()",""
"passed","Thu Aug 12 17:54:38 GMT 2021","Thu Aug 12 17:54:40 GMT 2021","2081","","main.MainPageTest","","main.MainPageTest","invalidLoginTest","invalidLoginTest()",""
"passed","Thu Aug 12 17:53:05 GMT 2021","Thu Aug 12 17:53:14 GMT 2021","8676","","loggedinmainpage.LoggedInMainPageTest","","loggedinmainpage.LoggedInMainPageTest","sendFileFromOuterSourceTest","sendFileFromOuterSourceTest()",""
"passed","Thu Aug 12 17:54:34 GMT 2021","Thu Aug 12 17:54:38 GMT 2021","3278","","main.MainPageTest","","main.MainPageTest","validLoginTest","validLoginTest()",""
"passed","Thu Aug 12 17:53:14 GMT 2021","Thu Aug 12 17:53:14 GMT 2021","815","","loggedinmainpage.LoggedInMainPageTest","","loggedinmainpage.LoggedInMainPageTest","searchAndSaveToFileTest","TC-06, File lementése eltérő tartalom esetén.",""
"passed","Thu Aug 12 17:52:56 GMT 2021","Thu Aug 12 17:53:05 GMT 2021","8777","","loggedinmainpage.LoggedInMainPageTest","","loggedinmainpage.LoggedInMainPageTest","dataModifingTest","dataModifingTest()",""
"passed","Thu Aug 12 17:53:14 GMT 2021","Thu Aug 12 17:53:16 GMT 2021","1042","","loggedinmainpage.LoggedInMainPageTest","","loggedinmainpage.LoggedInMainPageTest","searchAndSaveToFileTest2","TC-07, File nem kerül lementésre, azonos tartalom esetén.",""
"passed","Thu Aug 12 17:56:41 GMT 2021","Thu Aug 12 17:56:45 GMT 2021","4219","","privacy_policy.PrivacyAndPolicyPageTest","","privacy_policy.PrivacyAndPolicyPageTest","privacyPolicyTest","privacyPolicyTest()",""
"passed","Thu Aug 12 17:54:25 GMT 2021","Thu Aug 12 17:54:27 GMT 2021","1175","","special.SpecialPagesTest","","special.SpecialPagesTest","clickOnExternalLinkTest","clickOnExternalLinkTest()",""
"passed","Thu Aug 12 17:54:31 GMT 2021","Thu Aug 12 17:54:34 GMT 2021","2997","","external.ExternalLinkPageTest","","external.ExternalLinkPageTest","newDataSendTest","newDataSendTest()",""
