"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 16 13:34:39 GMT 2021","Mon Aug 16 13:34:45 GMT 2021","5521","","logout.LogOutPageTest","","logout.LogOutPageTest","loggingOutTest","TC-15, Kijelentkezés a weboldalról, a fiókból.",""
"passed","Mon Aug 16 13:34:59 GMT 2021","Mon Aug 16 13:36:52 GMT 2021","112455","","ferrari.FerrariPageTest","","ferrari.FerrariPageTest","dataListTest","TC-09, Ellenőrizze, hogy a megjelölt, megfelelő adatot találja meg, listaként járja be weboldalt és a találatokat számolja meg.",""
"passed","Mon Aug 16 13:34:46 GMT 2021","Mon Aug 16 13:34:47 GMT 2021","1404","","starter.StarterPageTest","","starter.StarterPageTest","clickEnglishButtonTest","TC-02, A nyelv kiválasztása a honlapon.",""
"passed","Mon Aug 16 13:33:37 GMT 2021","Mon Aug 16 13:33:38 GMT 2021","1096","","loggedinmainpage.LoggedInMainPageTest","","loggedinmainpage.LoggedInMainPageTest","searchAndSaveToFileTest2","TC-07, File nem kerül lementésre, azonos tartalom esetén.",""
"passed","Mon Aug 16 13:33:28 GMT 2021","Mon Aug 16 13:33:36 GMT 2021","8309","","loggedinmainpage.LoggedInMainPageTest","","loggedinmainpage.LoggedInMainPageTest","sendFileFromOuterSourceTest","TC-08, Adadbevitel külső forrásból, folyamatosan.",""
"passed","Mon Aug 16 13:34:45 GMT 2021","Mon Aug 16 13:34:46 GMT 2021","1291","","special.SpecialPagesTest","","special.SpecialPagesTest","clickOnExternalLinkTest","TC-14, Átnavigálás másik weboldalra.",""
"passed","Mon Aug 16 13:33:20 GMT 2021","Mon Aug 16 13:33:28 GMT 2021","7860","","loggedinmainpage.LoggedInMainPageTest","","loggedinmainpage.LoggedInMainPageTest","dataModifingTest","TC-05, Bevitt adat módosítása.",""
"passed","Mon Aug 16 13:36:52 GMT 2021","Mon Aug 16 13:36:57 GMT 2021","4822","","privacy_policy.PrivacyAndPolicyPageTest","","privacy_policy.PrivacyAndPolicyPageTest","privacyPolicyTest","TC-13, Adatvédelmi nyilatkozat használata.",""
"passed","Mon Aug 16 13:34:50 GMT 2021","Mon Aug 16 13:34:53 GMT 2021","2722","","external.ExternalLinkPageTest","","external.ExternalLinkPageTest","newDataSendTest","TC-10, Új adat küldése.",""
"passed","Mon Aug 16 13:34:53 GMT 2021","Mon Aug 16 13:34:57 GMT 2021","3737","","main.MainPageTest","","main.MainPageTest","validLoginTest","TC-03, Sikeres bejelentkezés, helyes adatokkal.",""
"passed","Mon Aug 16 13:33:36 GMT 2021","Mon Aug 16 13:33:37 GMT 2021","864","","loggedinmainpage.LoggedInMainPageTest","","loggedinmainpage.LoggedInMainPageTest","searchAndSaveToFileTest","TC-06, File lementése eltérő tartalom esetén.",""
"passed","Mon Aug 16 13:34:57 GMT 2021","Mon Aug 16 13:34:59 GMT 2021","2349","","main.MainPageTest","","main.MainPageTest","invalidLoginTest","TC-04, Sikertelen bejelentkezés, helytelen jelszóval.",""
"passed","Mon Aug 16 13:34:47 GMT 2021","Mon Aug 16 13:34:50 GMT 2021","2936","","external.ExternalLinkPageTest","","external.ExternalLinkPageTest","deleteSendedDataTest","TC-12, Adat(ok) törlése.",""
"passed","Mon Aug 16 13:33:38 GMT 2021","Mon Aug 16 13:34:39 GMT 2021","61170","","searchresult.SearchResultPageTest","","searchresult.SearchResultPageTest","morePagesListsTest","TC-11, Többoldalas lista bejárása.",""
